manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,13.68,13.68,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,9.88,9.88,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,6.88,6.88,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,6.76,6.76,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,6.52,6.52,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,5.25,5.25,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.16,4.16,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,3.66,3.66,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.5,3.5,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,2.72,2.72,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,2.48,2.48,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HLB,2.47,2.47,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성에피스홀딩스,2.46,2.46,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.45,2.45,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스,1.91,1.91,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오름테라퓨틱,1.87,1.87,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,펩트론,1.87,1.87,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,1.82,1.82,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,1.75,1.75,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오스코텍,1.68,1.68,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,휴젤,1.67,1.67,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리브스메드,1.57,1.57,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,1.56,1.56,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,파마리서치,1.23,1.23,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,케어젠,1.21,1.21,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.08,1.08,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,유한양행,1.04,1.04,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,0.97,0.97,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.91,0.91,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,0.81,0.81,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.72,0.72,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메쥬,0.7,0.7,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,0.66,0.66,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,토모큐브,0.62,0.62,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HK이노엔,0.6,0.6,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,프로티나,0.6,0.6,0.0,유지,2026-05-15,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지아이이노베이션,0.31,0.31,0.0,유지,2026-05-15,TIME
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,13.741876228975,13.741876228975,0.0,유지,2026-05-16,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,11.140837646662,11.140837646662,0.0,유지,2026-05-16,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,알테오젠,5.390383339612,5.390383339612,0.0,유지,2026-05-16,FunETF
