manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,14.019044004653,13.790577974245,0.22846603040800062,증가,2026-05-04,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,13.393820768117,12.97592043519,0.41790033292699924,증가,2026-05-04,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,9.877497148094,10.232397436598,-0.354900288504,감소,2026-05-04,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,14.413203796033,14.567498197571,-0.15429440153799945,감소,2026-05-04,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,10.192881675773,10.371540092296,-0.17865841652299963,감소,2026-05-04,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에스티팜,5.399393690865,5.550769543426,-0.15137585256100028,감소,2026-05-04,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,올릭스,13.642712970018,13.881944056822,-0.23923108680400063,감소,2026-05-04,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,리가켐바이오,12.461848302166,12.566365438952,-0.10451713678599894,감소,2026-05-04,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,에이비엘바이오,8.258589423124,8.272014335051,-0.013424911927000238,감소,2026-05-04,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,13.54,13.27,0.2699999999999996,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,9.11,9.05,0.05999999999999872,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,6.77,6.54,0.22999999999999954,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,6.74,6.95,-0.20999999999999996,감소,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,6.18,6.31,-0.1299999999999999,감소,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.28,4.42,-0.13999999999999968,감소,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.99,4.16,-0.16999999999999993,감소,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,3.79,3.84,-0.04999999999999982,감소,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,3.62,3.66,-0.040000000000000036,감소,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,2.98,2.94,0.040000000000000036,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,2.88,2.76,0.1200000000000001,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HLB,2.72,2.71,0.010000000000000231,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.52,2.5,0.020000000000000018,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성에피스홀딩스,2.44,2.42,0.020000000000000018,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스,2.15,2.13,0.020000000000000018,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오름테라퓨틱,1.98,1.94,0.040000000000000036,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,1.91,1.91,0.0,유지,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오스코텍,1.76,1.74,0.020000000000000018,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,펩트론,1.76,1.75,0.010000000000000009,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리브스메드,1.61,1.58,0.030000000000000027,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,1.6,1.6,0.0,유지,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메쥬,1.44,1.67,-0.22999999999999998,감소,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,휴젤,1.42,1.42,0.0,유지,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메디포스트,1.26,1.22,0.040000000000000036,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,케어젠,1.21,1.17,0.040000000000000036,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.19,1.18,0.010000000000000009,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,1.07,1.07,0.0,유지,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,파마리서치,1.06,1.05,0.010000000000000009,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,유한양행,1.03,1.01,0.020000000000000018,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.88,0.88,0.0,유지,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.83,0.82,0.010000000000000009,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,0.83,0.83,0.0,유지,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,0.64,0.65,-0.010000000000000009,감소,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,프로티나,0.64,0.67,-0.030000000000000027,감소,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,토모큐브,0.63,0.62,0.010000000000000009,증가,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,0.62,0.64,-0.020000000000000018,감소,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HK이노엔,0.6,0.6,0.0,유지,2026-05-04,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,JW중외제약,0.36,0.35,0.010000000000000009,증가,2026-05-04,TIME
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,9.530329005955,9.766122427462,-0.23579342150699922,감소,2026-05-04,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,리가켐바이오,9.385927438164,9.53167311789,-0.14574567972599972,감소,2026-05-04,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,에이비엘바이오,7.878637935943,7.947330396437,-0.0686924604939998,감소,2026-05-04,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,올릭스,12.312530249777,12.640864906354,-0.32833465657700067,감소,2026-05-04,FunETF
