manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,올릭스,14.6552717235,14.208887258943,0.446384464557001,증가,2026-05-29,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,리가켐바이오,10.510675167234,10.878512254308,-0.3678370870739993,감소,2026-05-29,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,에이비엘바이오,6.59968684291,,,신규,2026-05-29,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,12.505549805112,12.568241262838,-0.06269145772600027,감소,2026-05-29,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,8.799459927852,8.97506443751,-0.17560450965799923,감소,2026-05-29,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,한올바이오파마,6.610041332736,7.261100146348,-0.6510588136119999,감소,2026-05-29,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,9.856461801468,9.724523930137,0.13193787133100088,증가,2026-05-29,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,알테오젠,8.882513031452,9.095811129992,-0.21329809854000104,감소,2026-05-29,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,셀트리온,7.716096599343,,,신규,2026-05-29,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,9.89,10.15,-0.2599999999999998,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,9.25,13.96,-4.710000000000001,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,7.63,7.36,0.2699999999999996,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,7.09,7.01,0.08000000000000007,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,6.68,6.61,0.0699999999999994,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,5.66,5.83,-0.16999999999999993,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.12,4.17,-0.04999999999999982,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,4.05,3.73,0.31999999999999984,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,3.92,1.17,2.75,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,3.48,3.54,-0.06000000000000005,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,2.72,2.88,-0.1599999999999997,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.34,2.34,0.0,유지,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,2.29,2.3,-0.009999999999999787,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성에피스홀딩스,2.29,2.31,-0.020000000000000018,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,2.1,1.68,0.42000000000000015,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,유한양행,2.03,1.02,1.0099999999999998,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,펩트론,1.95,1.72,0.22999999999999998,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HLB,1.84,1.83,0.010000000000000009,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,1.78,1.78,0.0,유지,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오름테라퓨틱,1.7,1.76,-0.06000000000000005,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,휴젤,1.55,1.52,0.030000000000000027,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스,1.54,1.59,-0.050000000000000044,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오스코텍,1.53,1.58,-0.050000000000000044,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,1.52,1.69,-0.16999999999999993,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리브스메드,1.39,1.48,-0.09000000000000008,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,케어젠,1.11,1.14,-0.029999999999999805,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,파마리서치,1.08,1.07,0.010000000000000009,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.06,1.05,0.010000000000000009,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,0.95,1.19,-0.24,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,0.9,0.93,-0.030000000000000027,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.84,0.86,-0.020000000000000018,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,네이처셀,0.79,,,신규,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.73,0.76,-0.030000000000000027,감소,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메쥬,0.7,0.59,0.10999999999999999,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,토모큐브,0.56,0.53,0.030000000000000027,증가,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HK이노엔,0.56,0.56,0.0,유지,2026-05-29,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지아이이노베이션,0.39,0.36,0.030000000000000027,증가,2026-05-29,TIME
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,올릭스,14.303178866559,13.751535924465,0.5516429420940003,증가,2026-05-29,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,알테오젠,13.510563987864,13.809474979125,-0.29891099126099974,감소,2026-05-29,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,리가켐바이오,9.952111789491,10.214252307147,-0.2621405176560003,감소,2026-05-29,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,12.514205114887,12.624741814051,-0.11053669916399933,감소,2026-05-29,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,11.749147443762,11.760176859121,-0.011029415358999373,감소,2026-05-29,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,11.259544223553,11.097569111164,0.16197511238899942,증가,2026-05-29,FunETF
현대자산운용,UNICORN 코스닥바이오액티브,0184V0,KR70184V0007,에이프릴바이오,9.371796453094,8.758569406336,0.6132270467580003,증가,2026-05-29,FunETF
현대자산운용,UNICORN 코스닥바이오액티브,0184V0,KR70184V0007,올릭스,9.366553928223,9.176410674006,0.1901432542170003,증가,2026-05-29,FunETF
현대자산운용,UNICORN 코스닥바이오액티브,0184V0,KR70184V0007,리가켐바이오,8.514403441284,8.90471298246,-0.39030954117600025,감소,2026-05-29,FunETF
