manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,15.549110446216,15.549110446216,0.0,유지,2026-04-09,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,15.09489296556,15.09489296556,0.0,유지,2026-04-09,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,13.871721466766,13.871721466766,0.0,유지,2026-04-09,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,16.645118219694,16.645118219694,0.0,유지,2026-04-09,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,9.596889282443,9.596889282443,0.0,유지,2026-04-09,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,알테오젠,5.036003896216,5.036003896216,0.0,유지,2026-04-09,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,에이비엘바이오,9.451286483611,9.451286483611,0.0,유지,2026-04-09,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,리가켐바이오,9.158220862975,9.158220862975,0.0,유지,2026-04-09,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,8.960719487945,8.960719487945,0.0,유지,2026-04-09,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,14.58,14.58,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,10.75,10.75,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,9.24,9.24,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.74,4.74,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,4.6,4.6,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,4.44,4.44,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,4.19,4.19,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,3.94,3.94,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,3.87,3.87,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.5,3.5,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,3.48,3.48,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스테크놀로지,2.99,2.99,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,2.54,2.54,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.54,2.54,0.0,유지,2026-04-09,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,1.99,1.99,0.0,유지,2026-04-09,TIME
