manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.1,1.1,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,유한양행,1.09,1.09,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.95,0.95,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,0.89,0.89,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,0.8,0.8,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,0.78,0.78,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.77,0.77,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메쥬,0.67,0.67,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HK이노엔,0.59,0.59,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,토모큐브,0.57,0.57,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,프로티나,0.55,0.55,0.0,유지,2026-05-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지아이이노베이션,0.3,0.3,0.0,유지,2026-05-22,TIME
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,알테오젠,14.059085484607,14.059085484607,0.0,유지,2026-05-24,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,올릭스,12.701029823412,12.701029823412,0.0,유지,2026-05-24,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,리가켐바이오,9.79784266993,9.79784266993,0.0,유지,2026-05-24,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,알테오젠,9.360728105168,9.360728105168,0.0,유지,2026-05-24,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,9.07913283543,9.07913283543,0.0,유지,2026-05-24,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,셀트리온,8.529926301864,8.529926301864,0.0,유지,2026-05-24,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,15.159542160753,15.159542160753,0.0,유지,2026-05-24,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,14.534666996204,14.534666996204,0.0,유지,2026-05-24,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,9.391610074237,9.391610074237,0.0,유지,2026-05-24,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,올릭스,13.37084156875,13.37084156875,0.0,유지,2026-05-24,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,리가켐바이오,10.45454395915,10.45454395915,0.0,유지,2026-05-24,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,에이비엘바이오,7.677843504172,7.677843504172,0.0,유지,2026-05-24,FunETF
현대자산운용,UNICORN 코스닥바이오액티브,0184V0,KR70184V0007,보로노이,8.09125347881,8.09125347881,0.0,유지,2026-05-24,FunETF
현대자산운용,UNICORN 코스닥바이오액티브,0184V0,KR70184V0007,에이프릴바이오,7.921579308851,7.921579308851,0.0,유지,2026-05-24,FunETF
현대자산운용,UNICORN 코스닥바이오액티브,0184V0,KR70184V0007,올릭스,7.847907509522,7.847907509522,0.0,유지,2026-05-24,FunETF
