manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,15.543902549261,15.549110446216,-0.005207896954999569,감소,2026-04-10,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,14.956886060915,15.09489296556,-0.13800690464499965,감소,2026-04-10,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,14.010710951188,13.871721466766,0.13898948442200165,증가,2026-04-10,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,16.430773326883,16.645118219694,-0.21434489281100255,감소,2026-04-10,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,9.896261316733,9.596889282443,0.29937203429000014,증가,2026-04-10,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,알테오젠,4.999800370189,5.036003896216,-0.036203526027000166,감소,2026-04-10,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,리가켐바이오,9.463595956511,9.158220862975,0.305375093536,증가,2026-04-10,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,에이비엘바이오,9.349027877924,9.451286483611,-0.10225860568700007,감소,2026-04-10,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,8.847207034256,8.960719487945,-0.11351245368899932,감소,2026-04-10,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,14.63,14.58,0.05000000000000071,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,10.69,10.75,-0.0600000000000005,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,9.18,9.24,-0.0600000000000005,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.81,4.74,0.0699999999999994,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,4.53,4.6,-0.0699999999999994,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,4.39,4.44,-0.05000000000000071,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,4.22,4.19,0.02999999999999936,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,4.07,3.94,0.13000000000000034,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,3.84,3.87,-0.03000000000000025,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,3.6,3.48,0.1200000000000001,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.47,3.5,-0.029999999999999805,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스테크놀로지,3.07,2.99,0.07999999999999963,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,2.58,2.54,0.040000000000000036,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.51,2.54,-0.03000000000000025,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,2.03,1.99,0.039999999999999813,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,펩트론,1.85,1.91,-0.05999999999999983,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오스코텍,1.78,1.64,0.14000000000000012,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오름테라퓨틱,1.75,1.77,-0.020000000000000018,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,휴젤,1.41,1.39,0.020000000000000018,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리브스메드,1.39,1.5,-0.1100000000000001,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.21,1.23,-0.020000000000000018,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,1.17,1.14,0.030000000000000027,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성에피스홀딩스,1.17,1.18,-0.010000000000000009,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,로킷헬스케어,1.07,1.08,-0.010000000000000009,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,1.06,1.09,-0.030000000000000027,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,파마리서치,1.01,0.99,0.020000000000000018,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,케어젠,0.97,0.99,-0.020000000000000018,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메디포스트,0.9,0.93,-0.030000000000000027,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.86,0.9,-0.040000000000000036,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,0.77,0.78,-0.010000000000000009,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,0.64,0.64,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,프로티나,0.63,0.65,-0.020000000000000018,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.59,0.62,-0.030000000000000027,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,토모큐브,0.57,0.59,-0.020000000000000018,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HK이노엔,0.55,0.56,-0.010000000000000009,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,그래피,0.39,0.43,-0.03999999999999998,감소,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,JW중외제약,0.36,0.33,0.02999999999999997,증가,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,와이바이오로직스,0.29,0.29,0.0,유지,2026-04-10,TIME
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,리가켐바이오,13.270311930638,12.802235112071,0.4680768185670008,증가,2026-04-10,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,올릭스,12.625642746008,12.747937704139,-0.12229495813100044,감소,2026-04-10,FunETF
