manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,15.1234326257,14.90731841914,0.21611420656000035,증가,2026-04-22,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,14.517903991714,14.287683545168,0.23022044654599938,증가,2026-04-22,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,13.02273650119,13.250072134477,-0.2273356332869998,감소,2026-04-22,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,16.020012211151,15.971728505869,0.04828370528199777,증가,2026-04-22,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,10.367386253727,10.364453785197,0.0029324685300000652,증가,2026-04-22,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,한올바이오파마,4.870754921531,4.904333263698,-0.03357834216699995,감소,2026-04-22,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,리가켐바이오,12.960413713928,12.628104094083,0.3323096198450006,증가,2026-04-22,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,올릭스,12.432040499199,12.427296537177,0.004743962021999337,증가,2026-04-22,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,에이비엘바이오,8.703216476049,8.456896399138,0.246320076911001,증가,2026-04-22,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,리가켐바이오,9.884406563736,9.774372040799,0.110034522937001,증가,2026-04-22,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,9.315216501967,9.450312618964,-0.13509611699699953,감소,2026-04-22,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,에이비엘바이오,9.087984529595,8.962264984949,0.12571954464599955,증가,2026-04-22,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,14.5,14.22,0.27999999999999936,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,10.57,10.35,0.22000000000000064,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,9.0,8.78,0.22000000000000064,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,4.56,4.68,-0.1200000000000001,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.55,4.61,-0.0600000000000005,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,4.32,4.3,0.020000000000000462,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,4.31,4.3,0.009999999999999787,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,3.91,3.98,-0.06999999999999984,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.9,4.06,-0.1599999999999997,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,3.1,4.34,-1.2399999999999998,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HLB,2.75,2.71,0.040000000000000036,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,2.72,0.77,1.9500000000000002,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.55,2.49,0.05999999999999961,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스,1.92,1.93,-0.010000000000000009,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,1.87,1.91,-0.039999999999999813,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오름테라퓨틱,1.83,1.85,-0.020000000000000018,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오스코텍,1.76,1.71,0.050000000000000044,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,1.71,2.98,-1.27,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,펩트론,1.69,1.69,0.0,유지,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,휴젤,1.45,1.46,-0.010000000000000009,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리브스메드,1.29,1.3,-0.010000000000000009,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,1.27,1.23,0.040000000000000036,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성에피스홀딩스,1.27,1.24,0.030000000000000027,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.25,1.23,0.020000000000000018,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,1.08,1.09,-0.010000000000000009,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메디포스트,1.08,1.04,0.040000000000000036,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,유한양행,1.07,1.04,0.030000000000000027,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,케어젠,1.05,1.08,-0.030000000000000027,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,로킷헬스케어,1.04,1.09,-0.050000000000000044,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,파마리서치,1.01,0.99,0.020000000000000018,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,0.88,0.87,0.010000000000000009,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.81,0.9,-0.08999999999999997,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.69,0.66,0.029999999999999916,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,0.66,0.66,0.0,유지,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,프로티나,0.65,0.67,-0.020000000000000018,감소,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,토모큐브,0.61,0.6,0.010000000000000009,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HK이노엔,0.59,0.56,0.029999999999999916,증가,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메쥬,0.4,,,신규,2026-04-22,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,JW중외제약,0.35,0.34,0.009999999999999953,증가,2026-04-22,TIME
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,리가켐바이오,13.514991276812,13.384635844883,0.130355431928999,증가,2026-04-22,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,올릭스,12.226498881449,12.422467228843,-0.19596834739400038,감소,2026-04-22,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,에이비엘바이오,10.620572059927,10.489399743128,0.13117231679899888,증가,2026-04-22,FunETF
