manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,15.366694030715,15.16193146887,0.20476256184499952,증가,2026-04-08,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,14.976048363343,14.80479453346,0.17125382988299975,증가,2026-04-08,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,13.819807677909,13.800477390672,0.019330287237000476,증가,2026-04-08,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,16.670907923002,16.607655662782,0.06325226022000052,증가,2026-04-08,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,9.327601690264,9.634459119299,-0.30685742903500035,감소,2026-04-08,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,알테오젠,5.00176238267,4.953956437797,0.04780594487299972,증가,2026-04-08,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,13.47,13.02,0.45000000000000107,증가,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,8.3,8.12,0.1800000000000015,증가,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,7.2,7.27,-0.0699999999999994,감소,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,7.08,6.97,0.11000000000000032,증가,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,5.72,5.83,-0.11000000000000032,감소,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.74,4.63,0.11000000000000032,증가,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,4.02,4.09,-0.07000000000000028,감소,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,4.01,3.94,0.06999999999999984,증가,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,3.57,3.45,0.11999999999999966,증가,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.39,3.43,-0.040000000000000036,감소,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,3.2,3.32,-0.11999999999999966,감소,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스테크놀로지,3.1,3.17,-0.06999999999999984,감소,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼천당제약,2.83,2.88,-0.04999999999999982,감소,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,2.53,2.51,0.020000000000000018,증가,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.52,2.42,0.10000000000000009,증가,2026-04-07,TIME
