manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,15.543902549261,15.543902549261,0.0,유지,2026-04-11,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,14.956886060915,14.956886060915,0.0,유지,2026-04-11,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,14.010710951188,14.010710951188,0.0,유지,2026-04-11,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,16.430773326883,16.430773326883,0.0,유지,2026-04-11,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,9.896261316733,9.896261316733,0.0,유지,2026-04-11,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,알테오젠,4.999800370189,4.999800370189,0.0,유지,2026-04-11,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,리가켐바이오,9.463595956511,9.463595956511,0.0,유지,2026-04-11,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,에이비엘바이오,9.349027877924,9.349027877924,0.0,유지,2026-04-11,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,8.847207034256,8.847207034256,0.0,유지,2026-04-11,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,14.63,14.63,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,10.69,10.69,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,9.18,9.18,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.81,4.81,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,4.53,4.53,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,4.39,4.39,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,4.22,4.22,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,4.07,4.07,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,3.84,3.84,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,3.6,3.6,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.47,3.47,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스테크놀로지,3.07,3.07,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,2.58,2.58,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.51,2.51,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,2.03,2.03,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,펩트론,1.85,1.85,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오스코텍,1.78,1.78,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오름테라퓨틱,1.75,1.75,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,휴젤,1.41,1.41,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리브스메드,1.39,1.39,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.21,1.21,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,1.17,1.17,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성에피스홀딩스,1.17,1.17,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,로킷헬스케어,1.07,1.07,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,1.06,1.06,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,파마리서치,1.01,1.01,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,케어젠,0.97,0.97,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메디포스트,0.9,0.9,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.86,0.86,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,0.77,0.77,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,0.64,0.64,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,프로티나,0.63,0.63,0.0,유지,2026-04-10,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.59,0.59,0.0,유지,2026-04-10,TIME
