manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,12.339451333886,12.339451333886,0.0,유지,2026-06-06,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,8.810050044808,8.810050044808,0.0,유지,2026-06-06,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,한올바이오파마,6.244916031023,6.244916031023,0.0,유지,2026-06-06,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,올릭스,14.545987548673,14.545987548673,0.0,유지,2026-06-06,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,리가켐바이오,10.88109220657,10.88109220657,0.0,유지,2026-06-06,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,에이비엘바이오,6.733423130576,6.733423130576,0.0,유지,2026-06-06,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,9.98,9.98,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,9.71,9.71,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,7.72,7.72,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,7.39,7.39,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,7.07,7.07,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,5.72,5.72,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.04,4.04,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,3.69,3.69,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,3.47,3.47,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.41,3.41,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,2.45,2.45,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.4,2.4,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성에피스홀딩스,2.39,2.39,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,2.1,2.1,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,유한양행,2.1,2.1,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HLB,2.06,2.06,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,1.84,1.84,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,1.76,1.76,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,펩트론,1.75,1.75,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오름테라퓨틱,1.68,1.68,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,휴젤,1.65,1.65,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오스코텍,1.64,1.64,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스,1.58,1.58,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,1.45,1.45,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리브스메드,1.3,1.3,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,파마리서치,1.17,1.17,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,케어젠,1.13,1.13,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,1.09,1.09,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.06,1.06,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,네이처셀,0.91,0.91,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.86,0.86,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,0.74,0.74,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.67,0.67,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메쥬,0.57,0.57,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HK이노엔,0.56,0.56,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,토모큐브,0.56,0.56,0.0,유지,2026-06-05,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지아이이노베이션,0.36,0.36,0.0,유지,2026-06-05,TIME
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,9.378286063181,9.378286063181,0.0,유지,2026-06-06,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,알테오젠,9.159686465881,9.159686465881,0.0,유지,2026-06-06,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,셀트리온,8.259381892737,8.259381892737,0.0,유지,2026-06-06,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,12.185191767131,12.185191767131,0.0,유지,2026-06-06,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,12.134532547185,12.134532547185,0.0,유지,2026-06-06,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,11.76943272715,11.76943272715,0.0,유지,2026-06-06,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,올릭스,14.3016300001,14.3016300001,0.0,유지,2026-06-06,FunETF
