manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,13.82125818593,14.019044004653,-0.19778581872300016,감소,2026-05-06,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,13.52168680816,13.393820768117,0.12786604004300095,증가,2026-05-06,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,9.955215721975,9.877497148094,0.07771857388100045,증가,2026-05-06,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,올릭스,13.903401028507,13.642712970018,0.26068805848900034,증가,2026-05-06,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,리가켐바이오,12.445748329354,12.461848302166,-0.016099972812000374,감소,2026-05-06,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,에이비엘바이오,8.192059878983,8.258589423124,-0.06652954414099987,감소,2026-05-06,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,14.170845268239,14.413203796033,-0.2423585277939999,감소,2026-05-06,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,10.089822432191,10.192881675773,-0.1030592435820008,감소,2026-05-06,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에스티팜,5.446791223837,5.399393690865,0.047397532972,증가,2026-05-06,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,13.4,13.54,-0.1399999999999988,감소,2026-05-06,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,9.25,9.11,0.14000000000000057,증가,2026-05-06,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,6.86,6.77,0.09000000000000075,증가,2026-05-06,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,6.83,6.74,0.08999999999999986,증가,2026-05-06,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,6.14,6.18,-0.040000000000000036,감소,2026-05-06,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.33,4.28,0.04999999999999982,증가,2026-05-06,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.9,3.99,-0.0900000000000003,감소,2026-05-06,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,3.73,3.79,-0.06000000000000005,감소,2026-05-06,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,3.51,3.62,-0.11000000000000032,감소,2026-05-06,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,2.97,2.98,-0.009999999999999787,감소,2026-05-06,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,2.88,2.88,0.0,유지,2026-05-06,TIME
