manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,14.126957595193,15.285145970973,-1.15818837578,감소,2026-04-24,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,13.529770273655,14.352957871965,-0.8231875983099997,감소,2026-04-24,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,9.401912040718,13.685792903644,-4.283880862925999,감소,2026-04-24,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,15.615320571045,15.641068946503,-0.025748375457999018,감소,2026-04-24,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,10.654782562167,10.178784747752,0.4759978144150008,증가,2026-04-24,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에스티팜,4.985500404572,4.88658553936,0.09891486521199955,증가,2026-04-24,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,리가켐바이오,13.177167752105,12.743299014822,0.43386873728299946,증가,2026-04-24,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,올릭스,12.98258971468,12.715119375166,0.26747033951400034,증가,2026-04-24,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,에이비엘바이오,8.39258493653,8.509807402148,-0.11722246561800098,감소,2026-04-24,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,리가켐바이오,9.955178677548,9.488597280469,0.4665813970790005,증가,2026-04-24,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,9.502202702117,9.305195578298,0.19700712381900054,증가,2026-04-24,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,에이비엘바이오,8.660954921264,8.655315841123,0.005639080141000008,증가,2026-04-24,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,14.63,14.68,-0.049999999999998934,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,10.02,10.47,-0.45000000000000107,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,8.67,8.84,-0.16999999999999993,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.93,4.79,0.13999999999999968,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,4.77,4.64,0.1299999999999999,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,4.44,4.21,0.23000000000000043,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,4.23,4.2,0.03000000000000025,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.87,3.91,-0.040000000000000036,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,3.78,3.87,-0.0900000000000003,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,3.04,3.08,-0.040000000000000036,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HLB,2.63,2.7,-0.07000000000000028,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.51,2.57,-0.06000000000000005,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스,2.16,2.07,0.0900000000000003,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,1.84,1.85,-0.010000000000000009,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오름테라퓨틱,1.82,1.82,0.0,유지,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,1.8,2.72,-0.9200000000000002,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,1.74,1.67,0.07000000000000006,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,펩트론,1.67,1.7,-0.030000000000000027,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오스코텍,1.67,1.71,-0.040000000000000036,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,휴젤,1.43,1.48,-0.050000000000000044,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메쥬,1.38,0.41,0.97,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,1.34,1.25,0.09000000000000008,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리브스메드,1.32,1.25,0.07000000000000006,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성에피스홀딩스,1.29,1.26,0.030000000000000027,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,케어젠,1.22,1.08,0.1399999999999999,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.21,1.24,-0.030000000000000027,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메디포스트,1.2,1.15,0.050000000000000044,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,1.06,1.07,-0.010000000000000009,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,유한양행,1.04,1.06,-0.020000000000000018,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,파마리서치,1.03,1.02,0.010000000000000009,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,로킷헬스케어,1.01,1.04,-0.030000000000000027,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,0.87,0.87,0.0,유지,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.82,0.81,0.009999999999999898,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.7,0.72,-0.020000000000000018,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,프로티나,0.7,0.67,0.029999999999999916,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,0.67,0.65,0.020000000000000018,증가,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,토모큐브,0.6,0.61,-0.010000000000000009,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HK이노엔,0.57,0.58,-0.010000000000000009,감소,2026-04-24,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,JW중외제약,0.34,0.35,-0.009999999999999953,감소,2026-04-24,TIME
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,리가켐바이오,13.639793900385,13.23632254933,0.40347135105499987,증가,2026-04-24,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,올릭스,12.49283223767,12.455716114359,0.03711612331099978,증가,2026-04-24,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,에이비엘바이오,10.166060685596,10.343711962026,-0.17765127642999978,감소,2026-04-24,FunETF
