manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,15.090536052519,14.889554192321,0.20098186019800046,증가,2026-04-17,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,14.318542784376,14.49078527204,-0.17224248766400052,감소,2026-04-17,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,13.634419128511,13.994922278263,-0.3605031497519988,감소,2026-04-17,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,16.282082443486,16.515913109497,-0.23383066601099856,감소,2026-04-17,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,10.224055593951,10.115166064803,0.10888952914799965,증가,2026-04-17,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에스티팜,4.825758958414,4.924761784726,-0.09900282631199975,감소,2026-04-17,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,리가켐바이오,12.620148980033,12.511051978304,0.10909700172899939,증가,2026-04-17,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,올릭스,12.599460211214,11.242412391818,1.3570478193959996,증가,2026-04-17,FunETF
미래에셋,TIGER 기술이전바이오액티브,0168K0,KR70168K0003,에이비엘바이오,8.734108570061,8.877501572782,-0.14339300272099997,감소,2026-04-17,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,올릭스,9.893212324115,9.132509082269,0.7607032418460005,증가,2026-04-17,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,리가켐바이오,9.647747209171,9.59481291466,0.05293429451099918,증가,2026-04-17,FunETF
삼성,KoAct 바이오헬스케어액티브,462900,KR7462900002,에이비엘바이오,9.141891817983,9.32157929475,-0.17968747676700048,감소,2026-04-17,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,14.39,14.09,0.3000000000000007,증가,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,10.37,10.41,-0.040000000000000924,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,8.69,8.89,-0.20000000000000107,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,4.88,4.48,0.39999999999999947,증가,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.74,4.82,-0.08000000000000007,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,4.38,4.44,-0.0600000000000005,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,4.37,4.44,-0.07000000000000028,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,4.23,4.18,0.05000000000000071,증가,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,3.95,3.88,0.07000000000000028,증가,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.89,3.94,-0.04999999999999982,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HLB,2.72,2.95,-0.22999999999999998,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,2.61,2.59,0.020000000000000018,증가,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.5,2.5,0.0,유지,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오름테라퓨틱,1.88,1.94,-0.06000000000000005,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스,1.85,1.8,0.050000000000000044,증가,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,1.83,1.85,-0.020000000000000018,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오스코텍,1.82,1.87,-0.050000000000000044,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,펩트론,1.72,1.71,0.010000000000000009,증가,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,휴젤,1.4,1.43,-0.030000000000000027,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리브스메드,1.34,1.35,-0.010000000000000009,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성에피스홀딩스,1.3,1.32,-0.020000000000000018,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,일동제약,1.25,1.23,0.020000000000000018,증가,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,1.16,1.16,0.0,유지,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,로킷헬스케어,1.13,1.17,-0.040000000000000036,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에임드바이오,1.11,1.11,0.0,유지,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,케어젠,1.08,1.11,-0.030000000000000027,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,메디포스트,1.08,1.1,-0.020000000000000018,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,유한양행,1.05,1.05,0.0,유지,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,파마리서치,0.99,0.97,0.020000000000000018,증가,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,앱클론,0.93,0.86,0.07000000000000006,증가,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,디앤디파마텍,0.86,0.86,0.0,유지,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,0.74,0.77,-0.030000000000000027,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,프로티나,0.69,0.69,0.0,유지,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한올바이오파마,0.63,0.63,0.0,유지,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,고영,0.61,0.61,0.0,유지,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,토모큐브,0.61,0.64,-0.030000000000000027,감소,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,HK이노엔,0.58,0.58,0.0,유지,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,JW중외제약,0.35,0.35,0.0,유지,2026-04-17,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,와이바이오로직스,0.29,0.29,0.0,유지,2026-04-17,TIME
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,리가켐바이오,13.226644021968,13.171802910451,0.054841111516999774,증가,2026-04-17,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,올릭스,13.019822681706,12.034909132567,0.9849135491389998,증가,2026-04-17,FunETF
KB운용,RISE 바이오TOP10액티브,0000Z0,KR70000Z0006,에이비엘바이오,10.712109143397,10.937381798431,-0.22527265503399896,감소,2026-04-17,FunETF
