manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,13.790577974245,13.885036869475,-0.09445889522999984,감소,2026-04-30,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,12.97592043519,13.146424584004,-0.17050414881400044,감소,2026-04-30,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,10.232397436598,10.482498808021,-0.2501013714230016,감소,2026-04-30,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,14.567498197571,14.119054949096,0.44844324847499983,증가,2026-04-30,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,10.371540092296,10.713571798128,-0.3420317058319995,감소,2026-04-30,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에스티팜,5.550769543426,5.657993616139,-0.10722407271299961,감소,2026-04-30,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,13.27,13.33,-0.0600000000000005,감소,2026-04-30,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,9.05,8.89,0.16000000000000014,증가,2026-04-30,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,6.95,6.96,-0.009999999999999787,감소,2026-04-30,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,6.54,6.46,0.08000000000000007,증가,2026-04-30,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,6.31,6.56,-0.25,감소,2026-04-30,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.42,4.89,-0.46999999999999975,감소,2026-04-30,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,4.16,4.14,0.020000000000000462,증가,2026-04-30,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,3.84,3.74,0.09999999999999964,증가,2026-04-30,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,3.66,3.69,-0.029999999999999805,감소,2026-04-30,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,2.94,3.03,-0.08999999999999986,감소,2026-04-30,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,지투지바이오,2.76,1.26,1.4999999999999998,증가,2026-04-30,TIME
