manager,etf_name,short_code,fund_code,holding_name,current_weight_pct,previous_weight_pct,weight_diff_pct,change_state,asof_date,source
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,셀트리온,15.366694030715,15.366694030715,0.0,유지,2026-04-08,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,삼성바이오로직스,14.976048363343,14.976048363343,0.0,유지,2026-04-08,FunETF
DB자산운용,마이티 바이오시밀러&CDMO액티브,0001P0,KR70001P0005,에스티팜,13.819807677909,13.819807677909,0.0,유지,2026-04-08,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,에이비엘바이오,16.670907923002,16.670907923002,0.0,유지,2026-04-08,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,리가켐바이오,9.327601690264,9.327601690264,0.0,유지,2026-04-08,FunETF
NH-Amundi운용,HANARO 바이오코리아액티브,498050,KR7498050004,알테오젠,5.00176238267,5.00176238267,0.0,유지,2026-04-08,FunETF
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온,13.47,13.47,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알테오젠,8.3,8.3,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,올릭스,7.2,7.2,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이비엘바이오,7.08,7.08,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,리가켐바이오,5.72,5.72,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에스티팜,4.74,4.74,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,알지노믹스,4.02,4.02,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,한미약품,4.01,4.01,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼성바이오로직스,3.57,3.57,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,에이프릴바이오,3.39,3.39,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,현금,3.2,3.2,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,씨어스테크놀로지,3.1,3.1,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,삼천당제약,2.83,2.83,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,보로노이,2.53,2.53,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,셀트리온제약,2.52,2.52,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,펩트론,1.87,1.87,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,인벤티지랩,1.87,1.87,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오름테라퓨틱,1.75,1.75,0.0,유지,2026-04-07,TIME
타임폴리오,TIME K바이오액티브,463050,KR7463050005,오스코텍,1.64,1.64,0.0,유지,2026-04-07,TIME
